id	text	misogynous	misogyny_category	target
3566	If they don't trust you enough to let you cheat in peace is the relationship really real?	0	0	0
1159	Women have a hard time In stores understanding '3 for 5'...that means you have to get 3 not 2, or 6. The deal is '3 for 5' #FUCK	1	discredit	passive
2032	Im not a hoe and you not gone treat me like one, people don’t understand that. 🤦🏾‍♂️	0	0	0
3861	#MeToo Names such as BITCH WHORE or any other gender based sexualised language is SEXUAL HARRASSMENT… https://t.co/GIjADw8Ona	0	0	0
2519	When your leg cramps up while you're fuckin https://t.co/T0zRokkUAV	0	0	0
1810	@MrStephenHowson you had a great chance to show everyone that you’re not a cunt on tv tonight and you fucked it up.	0	0	0
820	@roniasinron Or you were just being a hoe and hurt it slut droppin on ya girl at the club xx	1	discredit	active
2422	@AndzMz we are gonna be friends #YesAllMen http://t.co/YCAM2ZK02W	0	0	0
3791	The guys who say “not all men!! Some of us are the nice guys you turn down” or “it happened to me & I’m not crying about it”	0	0	0
2204	Many women don't report sexual assault because they think no one will believe them. I've been told twice nobody would ever want to rape me.	0	0	0
2420	@emo_138 hurry up on the ham and cheese	0	0	0
3949	@iHeartRadio @billhandelshow should be gone from your lineup Black women are targets of hate & he proved by calling her a whore. Disgusted.	0	0	0
1017	@Hambone108 no no, not people. WOMEN. They're not people.	1	dominance	passive
1069	Hey guys thanks for following! Spread the word and make sure everyone knows #WomenSuck	1	dominance	passive
279	Real old whore slut and granny with thirsty vagina https://t.co/8M6jsVWvro	1	sexual_harassment	passive
3898	Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it	0	0	0
3308	if you say 'not all men' but don't call your peers out when they're at fault, YOU ARE NOT HELPING by staying fucking neutral.	0	0	0
2987	If I invite you over to take shots, this is what you can expect https://t.co/6foauUxkY0	0	0	0
3915	One of my coworkers just left a 3 minute voicemail on my phone singing saying life's a bitch life's a whore ( YT pi… https://t.co/XQHQsaJ9SU	0	0	0
4051	@kellyhamilton49 @BachynskiBomber @SethAbramson Says the woman who supports rape	0	0	0
3968	But Azealia, you're not happy with only having your intellectual equals (AKA the Kunt Brigade). You want Cardi's place. Nicki's place. LOL	0	0	0
3643	How to Pronounce Audi Cunt ↺RT❤ https://t.co/diDAUHfGeH #slit #box #muff #clit #Audi #slut #gash #puss #twat #AudiCunt #a	0	0	0
3811	@loserscas 😳 morrissey 👨🏻 is 😌 a fat 😝 skank 🤑 bitch 😂	0	0	0
337	What's the difference between a blonde and a washing machine? A washing machine won't follow you around all day after you drop a load in it	1	stereotype	passive
1068	Happy 4th of July everyone! Ladies don't fuck it up! () () () () <---- vaginas	1	discredit	passive
3364	@ShaquillyaG You are very brave to tell your story. I promise you not all men are monsters. ❤️	0	0	0
2353	Jesus Sex Trafficking is grim. A lot of these women were damaged by something happening to them and that's where the pimp took advantage	0	0	0
1390	dont fucking facetune me you fat bitch whore phone	1	discredit	active
1286	*In class today* *Girl next to me* 'I hate how every girl dressed like a skank for Halloween' *Guy in front of me turns* 'IT WAS AMAZING	1	discredit	passive
3878	@ABCNewsRadio Oh look Ipigga thinks she knows women who struggle....fuck off bitch	0	0	0
1215	@ThcGreenBeast I hope that dumb cunt gets her face beat in by a black woman over hearing her using the word nigga.	1	dominance	active
772	@Niki1352 @chelseahandler what a bitch u are. why call her a beast? I get u support trumps pussy grabbing, teen pageant ogling, serial marrying, but why r u a bitch	1	discredit	active
1833	@GOP @POTUS A man with 3 wives, 15 women accused him of assault, 13 yr old girl accused him of rape, makes speech about religion &; values. Funny! https://t.co/qq8L27OwFh	0	0	0
1405	PREYING ON WOMEN IS A BITCH TENDENCY ‼️🗣	1	discredit	passive
3190	@RauniDee @FoopJohnson Fail equivalence. Again. This isn't notallmen, this is 'Do you think it's all Satanists?' to… https://t.co/dmMaqS0lRa	0	0	0
329	RT @SexualTruth: Men are smarter than women that's why women always get played by men. #Truth	1	stereotype	passive
423	You ain't a real bitch unless you suckin dick , stfu	1	sexual_harassment	passive
2417	#ShitPussiesSay http://t.co/thXl9jJ4Wh	0	0	0
1322	@manleygeddes2 Did you finally dump that annoying skank? You should give Erin another go	1	dominance	active
1649	I don't care what a bitch think or how a hoe feel 🆗🗣	1	dominance	passive
2431	@emo_138 @BearBaumann calm down this parody account is live again, that was close tho u guys almost had an impact on something #YesAllMen	0	0	0
1536	@HugginsDanna White Bitch it’s you I wanna rape and fill with my cum and let you full of my load on the ground my b… https://t.co/oCQejMu4ej	1	sexual_harassment	active
2088	hypnotize synthesize love is a lie like a hole in the sky then you die	0	0	0
874	Bitches that wear chokers that aren't complete whores is why I hate you bitches	1	discredit	passive
3446	'I was hysterical' Mum of Manchester bomb victim watched girl die after CPR stopped. https://t.co/6DieTjQ6Ti https://t.co/acYQDFt5HW	0	0	0
3299	Not all men are misogynists and not all women are feminists. Being vociferous alone cannot equate a woman to be a feminist.	0	0	0
1331	But last nighttttttttttttttttt...that bitch was confusing the hell out of me...when I had a fucking hysterical caller.	1	discredit	active
616	@SaxahSarah I'll send Meechy at yo hoe if yo bitch keep eyein' me	1	discredit	active
1918	Just played: I Know I'll See You - A Place to Bury Strangers - A Place to Bury Strangers(Killer Pimp)	0	0	0
2144	‘Make a hole in your life. You might see something through it.’ Iris Murdoch https://t.co/G0rrEDHVxt	0	0	0
1422	@htmlamanda you stupid cunt bitch! All women aren’t stupid, but all women who think like you are!!!!! Whore!	1	discredit	active
286	Punch that girl right in the skank	1	sexual_harassment	active
2607	If my life was a sandwich it would be this https://t.co/1wDC68E1dL	0	0	0
1249	@zebrahdh @nytimes Well that's a personal problem and obv not all men do it. Women abuse power as well. Not a defense.. just a fact.	1	derailing	passive
1994	My bunker alfa in my phone have only 1 floor I know this is a problem with my ram . But can you fix it soon . Need chopper @LastDaySurvival	0	0	0
390	Life is all about balance, so make sure you have as many blondes as you do brunettes on your roster... But no gingers, they're immoral	1	stereotype	passive
1988	In America, only 7% of rapists are convicted. It's about power - men want to know they can rape, harass, abuse any woman &amp; get away with it.	0	0	0
1325	@Guinz Stupid Skank !	1	discredit	active
4014	Reason #346738 why some women are stupid af https://t.co/vbzonSrai4	1	discredit	passive
1255	@NymOneFourSix @VanessaWCheese Not all men need female warden to rule his life and make him miserable I get you th… https://t.co/rvIQiGrvce	1	discredit	passive
395	You a pussy bitch watch when I catch you I’m beat tf outta you	1	sexual_harassment	active
1102	Ladies we dont hate you for your size or looks, we hate you becuase youre all conniving bitches with no souls! #WomenSuck	1	dominance	passive
1084	If you have to ask why #WomenSuck you're obviously a woman.... And you suck.... #subtweet	1	dominance	passive
335	This account was temporarily inactive due to an irrational woman reporting us to Twitter. What a lack of judgement, shocking. #YesAllMen	1	stereotype	passive
4068	@jonoread @Davee8989 Fat cunt most likely made the hole lmao	0	0	0
3326	@SydtheSloth474 Well I mean by all means do you but not all men are like that!!!!	0	0	0
542	It amazes me how many women masturbate at work... Please come work for me, I have a position open under my desk	1	sexual_harassment	passive
894	When y'all see that bitch that's been talkin shit, but you refrain cause you've been tryin to grow as a person https://t.co/179xRMdiyg	1	discredit	active
1393	Bitches are annoying you still letting him fuck u whore and he don’t fw you quit flexin on here	1	discredit	passive
1737	Sheesh RT @Jerry_Capree: Bitch i wana enter every hole that you got	1	sexual_harassment	active
363	Pro Tip- Shut the fuck up when you're in my presence	1	dominance	active
334	@_gracedarlene rape is no joke and something we do not support, the kitchen needs to be cleaned by the way.	1	stereotype	passive
3156	Roster reconfiguration season is coming up	0	0	0
4066	@DonCannon @DJDRAMA Ole fat neck ass nigha . Release the motherfucking song ... I’ve had it with you cunt holes	0	0	0
3082	Vodka is my spirit animal	0	0	0
1736	Yall want sex to be some kinda spiritual rabbit hole soooo bad. *Just finished* Her: I'm hungry You: Me too bitch d… https://t.co/73gwV0YklW	1	dominance	active
2703	When you're hungover AF and you realize tomorrow is Monday https://t.co/vmB3CiSAT7	0	0	0
3204	How to Pronounce Whore Eyed Cunt ↺RT❤ https://t.co/Po6xHElOBO #	0	0	0
3507	@StevensFarm @MIAA033 Hysterical. And pathetic. She won. Flat out. Bunch of crybabies won't let a girl beat boys? BS	0	0	0
47	Thats yo main bitch thats my side hoe damn near coldest bitch i love her nigga side joke🙃	1	discredit	active
861	When you eat the wrong bitches ass https://t.co/vcyGyLuZ9i	1	discredit	passive
266	You are a major Prick! No woman should ever be made to feel scared like that. But fuck you... you didn't ruin my day! Cunt!	1	sexual_harassment	passive
618	I Can't Fuck Wit You No More Ho And Im Sorry You A Disloyal Ass Bitch Ho You Sorry	1	discredit	active
2153	Fuck did rudiger do to deserve getting benched? Luiz was a stupid cunt in 2 games and deserved a ban. Doesn’t deserve back in	0	0	0
706	HOLLERINGGGGGGG. stupid baby bitch. https://t.co/najC1jRpBq	1	discredit	active
2020	Don't let the world ending distract you from the fact that you're a hoe.	0	0	0
3369	@albcontact yes, chaque chose a son temp. not all men for today are trash except the stupid ones	0	0	0
3598	Hatin on me doesn't say shit about me but speaks volumes about you...	0	0	0
782	Asked this bitch where she wanna eat, she said 'Porkys' and I'm done with white women man I don't care how fire the box is	1	discredit	active
1493	I've never been more ashamed to be a former democrat than I am now. Fuck u Hillary you stupid ass bitch whore cunt bitch	1	discredit	active
552	Any girl that says pussy rules the world has never had good dick	1	sexual_harassment	passive
830	What does a woman and a tampon have in common? They're both stuck up bitches	1	discredit	passive
3985	@gahshina I just realized I used whore instead of cunt oh how the tables have turned	0	0	0
1761	@BBHMMs fuck you you bitch hole	1	discredit	active
2023	@gbz2016 @dreammail4u @timesofindia @sagarikaghose How many women commited Jouhar to avoid rape and captivity? Those who don't learn from history are condemned to repeat it..	0	0	0
3774	Not all men and making the convo about urself shows that you are NOT a trusting ally in this situation and ur friends now cannot trust you	0	0	0
1176	You're reading 50 Shades Of Grey? How original bitch	1	discredit	active
446	@_itsniyaaaaa Bitch I said barely your obviously my friend don't make me come beat you up whore 💀😂😂😂	1	sexual_harassment	active
2986	When you do finally give up and start buying them cats at least you won't have to drink alone, loser https://t.co/tcC03fZvSm	0	0	0
3412	@tulamatula1 @LiBethOld1 @Pappiness What a skank lolol you wake up waiting for me to tweet lolol pathetic lol 😂😂👍😂👍	0	0	0
3362	Neter Sesen Book 2 Verses 61 -62: Tehuti: 'Do not all men have a mind?' Sesen: ' Be cautious what you say, for I... https://t.co/k5Rz1ym2Zt	0	0	0
2524	When you got a sugar daddy and went from rags to riches https://t.co/9Q30wnbbhH	0	0	0
2452	How did the medical community come up with the term 'PMS'? 'Mad Cow Disease' was already taken.	0	0	0
856	If she's doin this, she's about to suck the souls of 10 dead men out your dick https://t.co/Gwk0buCok1	1	discredit	active
3367	Un ejemplo de how stupid some people look saying not all men	0	0	0
1567	@grxmd I dont think this fat whore could even get sex from rape.	1	stereotype	active
1073	I don't take you places because I wanna be friends. My car doesn't run on friendship bitch it runs on ethanol! #WomenSuck	1	discredit	active
1447	These whores woke me up out of my sleep 😩 Ima be mad as a bitch in the morning waking up for work	1	discredit	active
2062	RT: The woman who #accused nelly of #rape has dropped her case. https://t.co/1meLRpwoUd https://t.co/TsMpIiYpR7 October 14, 2017 at 08:31…	0	0	0
3518	@femfreq if you count prison rape men are raped more than women.	0	0	0
493	You and your girlfriend can easily eat my ass bitch.	1	sexual_harassment	active
3998	Aw aye so putting men and women together justifies sexual assault , what a daft cunt https://t.co/vnF50JlmXw	0	0	0
3573	@katethewasp @queensoverbitch I hope not cause I fuck lots of my followers 🙃	0	0	0
953	ok this is not for kids but OMG this woman is hysterical, !!! I think these things sometimes !!!! but she by god... https://t.co/hh3Vb5bJhJ	1	stereotype	passive
1576	@itsgabrielleu Women lie all the time about rape. It shocks me that when Hollywood women get old unwanted rape and… https://t.co/tMPuO3hKh1	1	dominance	passive
1544	@France4Hillary I was going to 'like' this comment then saw your profile pic of a bitch who attacked rape victims o… https://t.co/1bTZrSbiCL	1	discredit	active
